model,n_params,val_acc,val_loss,perplex,cdnv,norms_mean,norms_var,etf_error,interfere_mean,interfere_var,log_kern_mean,log_kern_var,dual_error,simdot_mean,simdot_var,simcos_mean,simcos_var,dists_mean,dists_var,hits,misses,norms_log_mean,norms_log_var
04x0064_01L@0,3546816,0.3050018019867885,3.604053735733032,36.74689512639348,0.0480413511395454,8.827678493540635,4.856278917717478,1.401084348944846,-0.0028319656670724,686.1225327158431,-0.2978944182395935,0.0698773860931396,1.411288142204285,0.8660666267176098,3.3238733631823134,0.1563565731048584,0.089254193007946,1.267506935970334,0.0807155353789707,242632,4471559,2.1445245949793015,0.06959266302871107
04x0064_01d@0,3546816,0.3057858094229803,3.5947046279907227,36.40494539778503,0.0467224046587944,8.78177072004591,4.840943148173099,1.401020633756478,-0.0028037860744748,666.0825486272926,-0.2986055016517639,0.0684370324015617,1.4112526178359983,0.8908393175483125,3.460870060017683,0.1556204259395599,0.0876781791448593,1.2688608139983908,0.0787538721451667,243036,4471155,2.1391111480069287,0.06996251044618178
04x0064_03d@2,3546816,0.4035714338745091,2.908292055130005,18.325472925924792,0.0095958802849054,13.323873385471156,11.38120813071434,1.3976596817643956,-0.0064623159823267,2252.296270659561,-0.3191933929920196,0.0341487303376197,1.4094195365905762,2.217423576785349,10.785968086674796,0.2258588820695877,0.0934593230485916,1.2101685671205482,0.0837769659862625,439792,4274399,2.556699148451162,0.06708621729277223
04x0064_10L@5,3546816,0.4503248773238364,2.5256662368774414,12.499219931456114,0.0014472648035734,23.903277539250848,33.865301963073605,1.3967184358382634,-0.0207043931520302,20710.977488355707,-0.3240679204463959,0.0269517600536346,1.4065624475479126,4.177511816114622,18.570791205230723,0.3134012222290039,0.0898277387022972,1.1372176882554172,0.0799360142877894,597006,4117185,3.1438245401684344,0.06140590261392629
04x0064_10L@9,3546816,0.459462297324214,2.465239763259888,11.766302940956024,0.0011068008607253,26.390878776784753,41.18020999019648,1.3964382147650984,-0.0252345814146134,29808.61812255234,-0.3248781263828277,0.0257783867418766,1.406322956085205,4.4891264932411055,20.019064128767003,0.3235789537429809,0.0884707197546958,1.128828805102486,0.0785901136428247,618173,4096018,3.2429916936965713,0.06098193560810754
04x0064_10d@5,3546816,0.4505599098561147,2.526406526565552,12.508476400892496,0.0025445318315178,18.466605242412967,22.44939361116827,1.397453221431498,-0.0124337758225003,8134.7285464008,-0.3223396241664886,0.028507201001048,1.4069677591323853,4.537443314383383,23.47350020127371,0.2834633886814117,0.0808965340256691,1.1679525173701222,0.0689623374591292,536527,4177664,2.8825608949963213,0.06784522550911697
04x0064_10d@9,3546816,0.4584343481803327,2.475071668624878,11.882558689224677,0.0021960081066936,19.25991140788208,24.870830488213556,1.3973450683826754,-0.0135404408575666,9524.527838829745,-0.3226581215858459,0.0278356969356536,1.406702756881714,4.933002881720167,25.87549370180929,0.2885902523994446,0.0782809928059578,1.1646951047375778,0.0663068892924966,548045,4166146,2.924197858535283,0.06852908907670334
08x0064_01L@0,3745984,0.3248242930304157,3.500833034515381,33.14304976653363,0.0335735753178596,8.847143149597779,4.938119521186578,1.4004544125994072,-0.0028465343632965,631.4351297515863,-0.3028761148452759,0.0614512041211128,1.4114032983779907,0.8771893683571408,3.6140814886410753,0.1558031439781189,0.090366743505001,1.2677511907210088,0.0812031841695028,339970,4374221,2.146393822624398,0.07025570357850151
08x0064_01d@0,3745984,0.3258166054726519,3.489196300506592,32.75960824259406,0.0328256413340568,8.803646104419485,4.908090536758252,1.4003443613239517,-0.0028192428630635,609.637514339729,-0.3036878705024719,0.0599539950489997,1.411370038986206,0.9030677952049456,3.771930736709826,0.1552515178918838,0.0888211280107498,1.2689369213611328,0.0792985218455783,339502,4374689,2.141403253091587,0.07031938920883848
08x0064_03d@2,3745984,0.4372124802274639,2.6773600578308105,14.546640272259262,0.0053649530746042,13.808322090993258,11.16644331878116,1.396680083587473,-0.0069046189212725,2293.317855841016,-0.3232100307941437,0.0290074739605188,1.40921151638031,2.350669411943472,11.714073003831308,0.2294245958328247,0.093128778040409,1.2072137408441752,0.0837884577383301,562502,4151689,2.595288612538837,0.06122651146718294
08x0064_10L@5,3745984,0.4881744484424958,2.302250623703003,9.996655866375749,0.0010794771369546,24.095609601643073,30.273660767832645,1.3959593213505592,-0.0208973394650994,19389.987930162344,-0.3264047503471374,0.0241230204701423,1.4065982103347778,4.419929490782667,20.34193599994891,0.320343554019928,0.0915460661053657,1.1303711932152982,0.0815764075172656,757538,3956653,3.155552057405128,0.0537927066914835
08x0064_10L@9,3745984,0.4986183353799689,2.236361026763916,9.359211324757352,0.0008464747807011,26.56209956132587,36.4888564668256,1.3959329698178322,-0.0253842618146175,28528.52942564045,-0.3265604674816131,0.0238324310630559,1.4063118696212769,4.747361818271947,21.71769579565065,0.330089807510376,0.0895019173622131,1.122680386894869,0.0794116106216598,778968,3935223,3.2532191048916244,0.05334451528926382
08x0064_10d@5,3745984,0.4876439282590771,2.304339408874512,10.017558555928192,0.0018505353946238,18.726742076220596,20.60805074537492,1.3967459282675434,-0.0127017725292901,7819.187742592482,-0.3248083293437958,0.0253448225557804,1.4070215225219729,4.790482643461128,25.436590619358576,0.2887259125709533,0.0823534131050109,1.1627309589806158,0.0706071257220773,681489,4032702,2.900428909438032,0.059691359174298436
08x0064_10d@9,3745984,0.496226433905267,2.2488296031951904,9.476637916402655,0.0016371984966099,19.451836137912665,22.687734168132796,1.396671923128481,-0.0137199263548243,9046.54562299661,-0.3251060545444488,0.0247296653687953,1.406867742538452,5.214889931853651,28.039939218060297,0.2943888902664184,0.0796919018030166,1.1590776129576204,0.0677634728452183,691941,4022250,2.937960906186973,0.06047506287705685
12x0064_01L@0,3945152,0.4041925306746091,2.97365665435791,19.563325282158168,0.0109868049621582,11.817307807598464,7.767999526663831,1.3984906967587127,-0.005042983635027,1519.6373996779791,-0.3151740729808807,0.0412252098321914,1.4106346368789673,1.2766961131191552,5.865016017491672,0.1800644397735595,0.0904416292905807,1.247179723520777,0.0844165492748795,518833,4195358,2.440557204505868,0.05980198990990075
12x0064_01d@0,3945152,0.4041776820489237,2.9666121006011963,19.425994669915397,0.0112512521445751,11.60066101428561,7.619496690761576,1.3984487662725351,-0.0048643463331972,1406.407403489888,-0.31557697057724,0.0403461530804634,1.4105429649353027,1.337447580274705,6.279923942193198,0.1768230348825454,0.0867654383182525,1.2516888405190656,0.0796315073727449,503160,4211031,2.421624768355309,0.060592220191523195
12x0064_03d@2,3945152,0.4732965497521234,2.410952091217041,11.14456673962797,0.0024264669045805,17.457628767169833,16.656155601161508,1.3964718856872398,-0.0109956345101637,5681.101631071861,-0.3245204389095306,0.0268869157880544,1.4084800481796265,3.18957135145652,17.79014228251718,0.2335877120494842,0.0866952314972877,1.206789017895123,0.0764873017845267,645735,4068456,2.831960599769619,0.05657774844632793
12x0064_10L@5,3945152,0.5063644391536198,2.1733293533325195,8.787492057823622,0.0004505442338995,35.18264288984405,56.96525166402728,1.3963120425050022,-0.0442932971988165,90558.7554983944,-0.3256343305110931,0.0255681034177541,1.4070965051651,4.187559586573112,21.96184316472037,0.2844040691852569,0.0862244889140129,1.1657296165574436,0.0722684818531729,818339,3895852,3.5370250490040083,0.04792626904478581
12x0064_10L@9,3945152,0.5183290374845071,2.1053996086120605,8.21038329400981,0.0003358131798449,39.62380728085835,70.8599739659457,1.3959758731798269,-0.0561338140881399,140163.9475164543,-0.3265038132667541,0.0243963822722435,1.407055377960205,4.276062668463216,22.97981666164157,0.2866352200508117,0.0863897204399108,1.1639669695499404,0.0719124856371554,844062,3870129,3.6563733666428933,0.046948747538293846
12x0064_10d@5,3945152,0.506536471088347,2.174479484558105,8.797604641118076,0.0011463621631264,22.368267075503216,27.11785306609676,1.3972572244980597,-0.0180437978031571,16740.099894712635,-0.3234289288520813,0.0272284783422946,1.4081270694732666,4.955771982827807,32.70808712492403,0.2437272816896438,0.0720290094614029,1.2061261941692385,0.0578068576854225,702656,4011535,3.0803496022097585,0.0552305122767944
12x0064_10d@9,3945152,0.514694306039933,2.1265082359313965,8.38553532098988,0.0010002641938626,23.446417410228577,29.460399354192628,1.3971329514120023,-0.0198136932454152,19894.125628663835,-0.323694109916687,0.0269389785826206,1.4081926345825195,5.156879910289232,35.68127238246292,0.2398047298192978,0.0692851096391677,1.2106903616522464,0.0546211241290129,708780,4005411,3.12774239771106,0.0545787760771459
01x0128_01L@0,6893184,0.281938704448924,3.654963970184326,38.66612795660082,0.0519955903291702,10.275822853828384,6.937179985201024,1.4005452333430732,-0.0038495305829911,1170.138342654962,-0.2997257709503174,0.0679647922515869,1.41078782081604,1.0658917064511926,4.272216589297322,0.1682967245578766,0.0897532925009727,1.2600291226378486,0.0757354844001078,199368,4514823,2.2946042538332923,0.07340745889239667
01x0128_01d@0,6893184,0.2823786480156615,3.65120530128479,38.52106757174287,0.0507071241736412,10.252865270836285,6.920765061948758,1.4005211683129004,-0.0038328466946813,1155.9612020901322,-0.2999829351902008,0.0674084350466728,1.410761475563049,1.081156384463915,4.348275068539424,0.1679566353559494,0.088727168738842,1.2607471623101731,0.0746055972057271,199294,4514897,2.2923122886187604,0.07350164102444416
01x0128_03d@2,6893184,0.3750442542076232,3.007628917694092,20.239353813397862,0.0099374027922749,13.5421593578127,14.801987667825168,1.3951024277233472,-0.0067799521550037,1862.9555543209328,-0.3241120278835296,0.0271802693605422,1.409079909324646,2.3806000715601083,11.24463498074613,0.2464343756437301,0.0933275297284126,1.1947202921982047,0.0797771926536832,501282,4212909,2.564783212268031,0.0834152818326307
01x0128_10L@5,6893184,0.4462837177819292,2.5054917335510254,12.24958101502895,0.0018423055298626,22.634759619940233,41.53789898090499,1.3921343675945113,-0.0189473460970314,10920.198078357222,-0.330704778432846,0.0180472042411565,1.4055781364440918,4.984067174328743,20.09298161634009,0.3506507575511932,0.0818210244178772,1.10807795142746,0.0708639679563252,712038,4002153,3.0790061729245917,0.08156934141646482
01x0128_10L@9,6893184,0.4573686411025656,2.435925006866455,11.426383309471692,0.0014335013693198,24.928929524605902,49.86607775939394,1.391794601740018,-0.0229651032836461,15563.068207526492,-0.3312911093235016,0.0172685030847787,1.4047884941101074,5.538246569718141,20.96444647971153,0.3653671145439148,0.0768635049462318,1.0965416697237182,0.0668641904428547,726805,3987386,3.176042034265678,0.0805006391844176
01x0128_10d@5,6893184,0.4450434332907461,2.5136590003967285,12.350036275989146,0.0024926390033215,19.810161158792887,32.92944244579578,1.3929892934887873,-0.0145515462895301,6966.684683992713,-0.3295366168022156,0.0191030576825141,1.4056061506271362,5.145350211645387,21.7365443474995,0.3277098834514618,0.0742444545030593,1.1325400170167954,0.0619352781449239,672380,4041811,2.944208926251156,0.08469089087297722
01x0128_10d@9,6893184,0.4551752869656006,2.449658155441284,11.584385982969549,0.0021236108150333,20.910767933055745,36.77946681577996,1.3928494945436685,-0.0162164211896889,8539.868041553784,-0.3299278914928436,0.0184480361640453,1.4049173593521118,5.698272136368859,22.99976646477569,0.337588220834732,0.0696459040045738,1.1255010740889932,0.0580727083954987,680004,4034187,2.9982799113396057,0.0845872879369918
02x0128_01L@0,7091072,0.3266763408998394,3.467356443405152,32.051899340509976,0.0261654015630483,9.687110068746584,6.4164682795146595,1.399524534851708,-0.0034296781017213,804.7391503316979,-0.3071443140506744,0.0541505105793476,1.410832166671753,0.9156123823732903,3.3981205090878417,0.1602357029914856,0.0884828642010688,1.2665948001951777,0.0752684790501799,335097,4379094,2.2344660137296355,0.07555252619019807
02x0128_01d@0,7091072,0.3276773503942628,3.4578664302825928,31.74916514294493,0.0259280819445848,9.674306763756942,6.411492735091928,1.3994674712905983,-0.0034210278041381,794.5286390870847,-0.3075259029865265,0.0534215979278087,1.410810947418213,0.9324461983368412,3.490590862986096,0.1601039767265319,0.0876403898000717,1.2670779497619684,0.0743077495753074,337643,4376548,2.2331099683751092,0.07558679534915087
02x0128_03d@2,7091072,0.4229762542899271,2.754051923751831,15.70614322051242,0.0069549297913908,13.192876005819928,12.216891918030216,1.3941973093008444,-0.006372073457463,1500.9635334096065,-0.3268894851207733,0.024177648127079,1.4086211919784546,2.1957900136784496,9.361172721506495,0.2444260716438293,0.0946639627218246,1.194480975077181,0.0843657497154047,597360,4116831,2.5442824343734056,0.07177422176283973
02x0128_10L@5,7091072,0.4759949692856178,2.33301043510437,10.308929228856094,0.0017419953364878,21.97826363814391,35.07715966284963,1.3917102252073148,-0.0177244127084729,9201.803015634434,-0.3317281603813171,0.0173053964972496,1.4051005840301514,4.779923844939044,18.73938378765608,0.3439972102642059,0.0841010585427284,1.1123582322326242,0.074667079893536,721784,3992407,3.0539609139932105,0.07257696193286693
02x0128_10L@9,7091072,0.4861283078230408,2.26453185081482,9.626616853207484,0.0013699876144528,24.06912343604546,42.118511156708585,1.3914059182222531,-0.0212588866088465,12889.08226935648,-0.3323340117931366,0.0163744445890188,1.4042975902557373,5.324392947875892,20.15104617706768,0.3581162989139557,0.0796326547861099,1.10143335655532,0.0706141008632298,744067,3970124,3.144856092395197,0.07246200727410436
02x0128_10d@5,7091072,0.4757546336727375,2.3344974517822266,10.324270181849874,0.0022085984237492,19.659011512925183,28.90939175713197,1.3922576972704537,-0.0142099458296526,6210.994085256887,-0.3312432169914245,0.0176044311374425,1.4050778150558472,5.020309166121892,20.56077087218867,0.3262728750705719,0.0774821043014526,1.1316737309100695,0.0667708614336798,672934,4041257,2.9412547885988065,0.07505232479592185
02x0128_10d@9,7091072,0.4851143588119487,2.270988941192627,9.688977907068171,0.0018716633785516,20.802130673119443,32.519449716907566,1.3921342246109192,-0.0159156738449588,7705.251607292254,-0.3316235542297363,0.0169403441250324,1.4042956829071045,5.597693803180881,22.30874411099645,0.3356290161609649,0.0726447626948356,1.1253686573981536,0.0622892824953941,684984,4029207,2.997651484883234,0.07523992071481846
04x0128_01L@0,7486848,0.416319827518364,2.8729922771453857,17.689872083607092,0.0082399547100067,11.87282053713407,8.503121120968732,1.3965036459452205,-0.0051131191076186,1232.8382383570322,-0.3215700685977936,0.0320159718394279,1.4100656509399414,1.3789831061189393,5.702795446128412,0.1959187090396881,0.0901674553751945,1.2360422041073154,0.0803647320053292,642833,4071358,2.443335215645779,0.06318741672896008
04x0128_01d@0,7486848,0.4167595589618774,2.8641343116760254,17.533867768006495,0.0082906782627105,11.796844952540548,8.467556294473631,1.396370155864159,-0.0050503837394396,1184.9389819643404,-0.3219871819019317,0.0313511490821838,1.4100112915039062,1.4205609126207508,5.950645288932978,0.1947311908006668,0.0884320214390754,1.237903807094189,0.0781342277094607,636254,4077937,2.436730563113715,0.06348201811014091
04x0128_03d@2,7486848,0.5000484701567018,2.2167000770568848,9.176997459990371,0.0020943959243595,18.136976904699235,20.062743475752566,1.3922471785548427,-0.0119393811033353,4380.737237234861,-0.3318308889865875,0.0173959489911794,1.4070700407028198,3.6714590180763818,17.84662433220792,0.2779718041419983,0.0900030434131622,1.1683878989649463,0.0789286019125613,861063,3853128,2.8677355174413557,0.060677615134660697
04x0128_10L@5,7486848,0.5337656687471005,1.9725481271743772,7.188971583180294,0.000624150794465,30.1747847323054,51.41162129895718,1.392030771717539,-0.0329066603809365,32636.30512504752,-0.3328580260276794,0.0157611295580863,1.404297947883606,5.832645258666998,23.80393767555078,0.3488946259021759,0.0774749442934989,1.11167664225942,0.0663877660386484,967504,3746687,3.3789891044196145,0.056229712451322536
04x0128_10L@9,7486848,0.5417584718303541,1.9272068738937376,6.870293820103581,0.0004999560769647,33.179472696451775,60.833742704861,1.3917853614293532,-0.0397410054092739,46571.58982942765,-0.3332324624061584,0.0153103657066822,1.403873324394226,6.131049882379896,24.15453875796196,0.3551492989063263,0.0748664960265159,1.107077712939747,0.06408226042499,977940,3736251,3.4745328391604207,0.054959288361780656
04x0128_10d@5,7486848,0.5315290414724236,1.9853583574295044,7.281656353607344,0.0010795404668897,23.27422786649526,32.420922256436924,1.3928480446585845,-0.0196397610832572,12525.350872846382,-0.33182492852211,0.0165787860751152,1.4046276807785034,6.296262643057888,28.54888386186371,0.3172113299369812,0.0687266439199447,1.1442546763614931,0.0562603551770147,872449,3841742,3.117697867766581,0.05946993341410652
04x0128_10d@9,7486848,0.5376697966862534,1.9490575790405276,7.022066718405437,0.0009739899542182,24.186430738085498,34.65226658832791,1.3928762232336136,-0.0211971303042806,14628.891240743436,-0.3318639397621155,0.0164411049336195,1.4042372703552246,6.6894186267380364,29.54253814756153,0.318378210067749,0.0648412629961967,1.1448531433553064,0.0525564961991047,866789,3847402,3.156444777295109,0.058868660379461785
08x0128_01L@0,8278400,0.4403219945692212,2.7179458141326904,15.14917104766572,0.0077005405910313,11.841169198196344,8.081344359293823,1.3962005417452117,-0.0050730143641782,1173.3062638648007,-0.3225290179252624,0.0309394896030426,1.4097076654434204,1.3963312481563126,5.668102961561954,0.1985373795032501,0.0908073484897613,1.2329135151323278,0.0828520864570837,695694,4018497,2.4420551220512285,0.060339374898040206
08x0128_01d@0,8278400,0.4402114783694766,2.713606357574463,15.083574308049194,0.0079207075759768,11.774850503887741,8.074259863054609,1.3961664861328595,-0.0050191943092625,1144.234494915989,-0.3227000832557678,0.0305864252150058,1.409660816192627,1.4374833465553951,5.915112865499668,0.1972116529941558,0.0891200229525566,1.234921481519489,0.0805481331683437,684376,4029815,2.436190555486131,0.060789049810185125
08x0128_03d@2,8278400,0.5156111026143976,2.1215269565582275,8.343868490082182,0.0021523043978959,17.60325974153018,18.168650236650404,1.392694367495606,-0.0112220437278591,4031.617808976794,-0.3313730657100677,0.0180340427905321,1.4066344499588013,3.684031273828419,17.82359542715044,0.2802197635173797,0.0911290124058723,1.165697413904423,0.0807125619790962,873950,3840241,2.8388671362894926,0.058818233043449734
08x0128_10L@5,8278400,0.5527767884586299,1.8620073795318604,6.436644600263442,0.0006463990430347,28.40174075387401,42.017460343121854,1.3916514420528705,-0.0290323926130153,24562.86321200702,-0.3335028290748596,0.0151077983900904,1.4039421081542969,5.8117324562917325,24.19119276800003,0.3525296449661255,0.0803267508745193,1.1070437079786175,0.0693970987376045,997672,3716519,3.320563793972222,0.051981944525223936
08x0128_10L@9,8278400,0.564065137951157,1.7993733882904053,6.045857871898344,0.0005165660986676,31.181175732000007,49.54240911194248,1.391449657250552,-0.034955064121485,34982.83203094229,-0.3339049816131592,0.0146010927855968,1.4035762548446655,6.141741419872277,25.076628801947628,0.3592467904090881,0.0780278593301773,1.1019503761248397,0.0672138988634982,1022600,3691591,3.4144824855068645,0.050868605808432055
08x0128_10d@5,8278400,0.5515471101286507,1.8713176250457764,6.496851175883096,0.0010994747281074,22.179443291742345,27.59312397718567,1.3927753677093524,-0.0177723003833313,10187.811687839292,-0.3323022425174713,0.0161247514188289,1.4044796228408811,6.285105155528889,28.887639034080426,0.3226002752780914,0.0717741027474403,1.1381072583082137,0.0595131769696074,909075,3805116,3.0712506941001787,0.05610254470572208
08x0128_10d@9,8278400,0.5602511623822372,1.820604920387268,6.175593062344945,0.0009762954432517,23.114255854079012,29.559171881533295,1.3926579391822764,-0.0192880057612108,11870.136811943848,-0.3326080739498138,0.0156430453062057,1.4043458700180054,6.73024352915066,30.70689181161021,0.3246685266494751,0.0683851838111877,1.1377660425310772,0.0561532103617066,913977,3800214,3.112927890596973,0.055295898951197096
12x0128_01L@0,9069952,0.4946832374501007,2.3052878379821777,10.027064006961076,0.0030013713985681,15.817683680652236,13.326447600770551,1.3942878537942585,-0.0090149530908573,3031.597259974388,-0.3280872702598572,0.0231241434812545,1.4087082147598269,2.1859502407075797,10.111893380012052,0.2240592390298843,0.0924575477838516,1.2111341290137898,0.0850383280281763,840514,3873677,2.734259426740196,0.054450162264679566
12x0128_01d@0,9069952,0.4944329320456888,2.3029134273529053,10.00328388266485,0.0031712830532342,15.440946075342765,12.90808212880479,1.3944221026744887,-0.0085977851762406,2794.810939669141,-0.3279552757740021,0.023177022114396,1.4086488485336304,2.285015618503448,10.82006732891596,0.2195852845907211,0.0887718871235847,1.2168432856040694,0.080124406466297,816076,3898115,2.7097319468017766,0.055281689816587674
12x0128_03d@2,9069952,0.549278452247138,1.903944969177246,6.712322183815185,0.0011576587567105,21.686106003704445,23.662023468000417,1.393653447320605,-0.0168975235236523,10007.84994978667,-0.3306885957717895,0.0188405681401491,1.406778335571289,4.527496149140687,24.209334899007462,0.2633749544620514,0.0798436924815177,1.1859189034731925,0.0668485692340663,906215,3807976,3.0514459045272067,0.05088493944837877
12x0128_10L@5,9069952,0.5749479078392471,1.7313511371612549,5.648280356566301,0.0002677468000911,41.23197828862894,73.62817535304102,1.392128466997369,-0.0606767135427128,111945.8316722819,-0.333090603351593,0.0161186642944812,1.405378818511963,5.108454739105461,25.78800991828844,0.2944150567054748,0.077976606786251,1.1611762381535673,0.0628414791626753,1053451,3660740,3.697560502068198,0.0436039588356999
12x0128_10L@9,9069952,0.587377904523761,1.6646065711975098,5.283594122684812,0.0002071891940431,46.12357067103441,90.54377209822555,1.391330289874094,-0.0758731679744945,163122.85377128058,-0.3340804576873779,0.0148895001038908,1.4053328037261963,5.178534098594945,26.93780885628617,0.2965617775917053,0.0794498845934867,1.158813388185268,0.0640298284439084,1081794,3632397,3.810109434234716,0.04265720641322671
12x0128_10d@5,9069952,0.5727138260432592,1.7451345920562744,5.7266721881396485,0.000595889694523,27.92384550489174,34.03870993212021,1.3946505154627022,-0.0278386252504042,29985.4061950164,-0.3295840620994568,0.0201372317969799,1.4065067768096924,5.939174057295875,34.77256760538744,0.2492503374814987,0.0592715553939342,1.2071035259376397,0.0444017544081628,878265,3835926,3.3074426771143144,0.044584671991341196
12x0128_10d@9,9069952,0.5811726638498117,1.700167536735535,5.474864555830893,0.0005131407524459,29.531023862586526,36.3921244079727,1.3945276808075655,-0.0310780052641591,36907.92529313179,-0.3297403156757355,0.0200138390064239,1.4067516326904297,6.096097783357371,37.36330918357842,0.2434951514005661,0.0567085742950439,1.2129539491868928,0.0417537119956984,876362,3837829,3.364344062182568,0.04271065722890563
01x0256_01L@0,14179584,0.3560344072354383,3.172844409942627,23.8752990022453,0.01105248183012,13.181530970893782,13.480359166316244,1.396346987792632,-0.006405058044881,1900.8883599178648,-0.3197564780712127,0.0336240269243717,1.4094817638397217,1.5118307142246754,5.963442141234889,0.1939987540245056,0.0780616104602813,1.2445214971703618,0.0631706069391601,467334,4246857,2.53896945107249,0.08146866916125127
01x0256_01d@0,14179584,0.3562533184026866,3.1693952083587646,23.79309014208007,0.0110208559781312,13.136539527869562,13.473523966299078,1.396283890834697,-0.0063643176598388,1863.667755982381,-0.3199579119682312,0.0332849621772766,1.4094583988189695,1.5331123092445638,6.084922404140313,0.1932130455970764,0.0770587399601936,1.245591252300851,0.0620781858049828,466754,4247437,2.535333611717007,0.08187753236331734
01x0256_03d@2,14179584,0.4438025124298906,2.515110731124878,12.367978223431884,0.0033528490457683,17.692280493032783,26.66864316546329,1.390841589645766,-0.0116202969325024,3668.3247451499433,-0.3315472602844238,0.017373327165842,1.406731367111206,3.430778374528733,14.494737336010528,0.2830661535263061,0.0811383947730064,1.1687015695025087,0.0680063995258509,808308,3905883,2.831100887118114,0.08425815538309772
01x0256_10L@5,14179584,0.5009652667311663,2.137282371520996,8.476370673035174,0.0010764037724584,28.086922968790354,66.16558898654506,1.38824979117413,-0.0292500878302683,18862.586087449115,-0.3348570168018341,0.0129027497023344,1.4018888473510742,6.44826577801615,20.243989333996083,0.3747269809246063,0.0625589787960052,1.0940491132743206,0.0536041217864653,865896,3848295,3.2943211467506117,0.08171997954530072
01x0256_10L@9,14179584,0.5117867330074979,2.0726609230041504,7.945938542788578,0.0008791807340458,30.608845410187183,78.22602967789956,1.3875945980153188,-0.0347264905265887,25303.84044283585,-0.3355186879634857,0.0120625747367739,1.4011366367340088,7.054313632703673,20.34252182734652,0.386549562215805,0.0582145377993583,1.084747342969574,0.050225588081139,884764,3829427,3.3805594365701395,0.08113714880199721
01x0256_10d@5,14179584,0.4998287104965571,2.14462685585022,8.538854419187459,0.0014566031750291,24.317006361323045,50.22320750578084,1.3894217213416944,-0.0219464384185533,11638.477522928222,-0.3339112102985382,0.0137562472373247,1.4021669626235962,6.631848137810578,22.2578510608971,0.3512983024120331,0.0574443265795707,1.1180571963773691,0.047352866682562,817664,3896527,3.1495079682357177,0.08324674003924022
01x0256_10d@9,14179584,0.509350922025412,2.0879032611846924,8.067980968358569,0.0012933571124449,25.480660613995013,55.26529644033758,1.388947500354592,-0.0241012408064919,13517.875120560377,-0.3345041275024414,0.012944696471095,1.4014698266983032,7.249054532559615,22.79918324693091,0.3586740493774414,0.053194310516119,1.11300095651667,0.0438820397452896,823899,3890292,3.1962388663278998,0.08318512402793414
02x0256_01L@0,14968576,0.4110275652008457,2.899120569229126,18.158169492639303,0.0081136617809534,12.844844784494816,11.220064781241057,1.3958093505944145,-0.0060279734025716,1587.2863193018345,-0.3220824003219604,0.0312679931521415,1.4093173742294312,1.3715459100146397,5.165554855711871,0.1881219893693924,0.0791611671447753,1.2482170219568955,0.0657122338471018,660036,4054155,2.518174858718949,0.0709656915823691
02x0256_01d@0,14968576,0.4111826272776466,2.894808769226074,18.080043649910444,0.0081014744937419,12.806909034877952,11.240328735417332,1.395723682671225,-0.0059953770954719,1555.7301209644916,-0.3223238885402679,0.0308766588568687,1.4092949628829956,1.392924026014141,5.28631442737818,0.1875390857458114,0.0782952010631561,1.2490847066560398,0.0647111479988586,654742,4059449,2.514990579493161,0.07138716848001321
02x0256_03d@2,14968576,0.4886322103600558,2.2585983276367188,9.569666225005369,0.0028276378288865,17.658636338976773,23.565641823631154,1.3892344147761582,-0.0114734630899139,3133.8991638965176,-0.3337623178958893,0.0150744710117578,1.4058752059936523,3.5302036681576654,14.83524676266876,0.2929752469062805,0.0860841646790504,1.157252937400301,0.0748174613339978,847466,3866725,2.8342009468477927,0.07397980266002192
02x0256_10L@5,14968576,0.5312838270253897,1.9524145126342771,7.045678940226487,0.0010643978603184,26.358258817360877,52.175835561660534,1.387770942019969,-0.025551856137727,13882.1891438704,-0.3357062339782715,0.0121625093743205,1.401469588279724,6.557080149562269,21.966248139807107,0.380275011062622,0.0658105760812759,1.0875816329893042,0.0566178596455803,898891,3815300,3.235211817134214,0.07274253426337382
02x0256_10L@9,14968576,0.5403067004847653,1.9003145694732664,6.687997951404826,0.0009010240319184,28.324782827109843,60.604023609955526,1.3870903774218526,-0.0295188585343312,17616.068516962554,-0.3363463282585144,0.0112875690683722,1.4007238149642944,7.117201751416284,22.246527036562387,0.3908319771289825,0.0611752569675445,1.0796176596850189,0.052763365353299,907463,3806728,3.3070361239546684,0.07290478164181345
02x0256_10d@5,14968576,0.5295586288439645,1.962206482887268,7.115008903328464,0.0013836459256708,23.2976434002288,41.44134145150895,1.3883576289476365,-0.0199856360096406,8879.481564221096,-0.3352855741977691,0.0125066880136728,1.4015427827835083,6.8438226129630895,24.13686457644746,0.3624491691589355,0.0614927969872951,1.10614400338018,0.0515487129387589,831674,3882517,3.111048469590524,0.07432831643006454
02x0256_10d@9,14968576,0.5380316789065303,1.912804126739502,6.772051890436252,0.0012445950414985,24.296941111539876,45.41211717444729,1.38776514630158,-0.0217484917589697,10052.603417035503,-0.3358882069587707,0.0116709414869546,1.4008574485778809,7.471171444904913,24.75520936527333,0.3695550262928009,0.0566341467201709,1.1015968383572952,0.0473758202518571,835801,3878390,3.152843176274473,0.0746465886147945
04x0256_01L@0,16546560,0.5024390988920592,2.240482807159424,9.397867550021106,0.0027428842149674,16.157699179037667,16.06040120295514,1.3913216276502545,-0.0094804014289266,2544.664138456905,-0.3322225213050842,0.0173963010311126,1.4079225063323977,2.341572196717661,10.252842195966872,0.2384253740310669,0.0881745368242263,1.2024051669271367,0.0773734393492789,1018839,3695352,2.751921954225671,0.06122877116883738
